text	label
କଲଭର୍ଟ ଉଡ଼ାଇବାକୁ ଉଦ୍ୟମଲହୁଣୀପଡ଼ା ତା୨୩ା୨ ନିପ୍ର ୨୧୫ ନମ୍ବର ଜାତୀୟ ରାଜପଥର ବରଘାଟମଧୁପୁର ନିକଟରେ ମାଓବାଦୀମାନେ ଅାଜି ରାତିରେ ଏକ କଲଭର୍ଟ ଉଡ଼ାଇ ଦେବାକୁ ଉଦ୍ୟମ କରି ବିଫଳ ହୋଇଛନ୍ତି	0
ତେେବ ଏଥିରେ କିଛି ଅଘଟଣ ଘଟି ନଥିବାବେେଳ ୮ପୁଲିସ ଅଳ୍ପକେ ବତ୍ର୍ତିଯାଇଥିବା ଜଣାପଡ଼ିଛି	0
ତେେବ ଘଟଣା ଘଟାଇ ସେ ଫେରାର ହୋଇଯାଇଥିବାବେେଳ ଅାଜି ଅାଇଅାଇସି ଅସିତ ମହାନ୍ତି କିଛି ଲୋକଙ୍କ ଠାରୁ ଖବର ପାଇ ଢେଙ୍କାନାଳ ପୁଲିସ ସହାୟତାରେ କଙ୍କଡାହାଡ ନିକଟ ଏକ ଅାଦିବାସୀ ଗାଁରେ ଚଢ଼ଉ କରିଥିଲେ	-1
ତେେବ ପୁଲିସ କାହାରିକୁ ଏହି ମର୍ମରେ ଗିରଫ କରି ନାହିଁାନ୍ତି	-1
ବାଘ ଛୁଅାକୁ ଲୋକେ ପିଟିପିଟି ମାରିଦେେଲ	-1
୫୦ ଓଭରରେ ଭାରତ ୬ ୱିକେଟରେ ୩୦୮ ରନ୍‍ କରିଥିଲା	0
ସ୍ୱତନ୍ତ୍ର ବିଚାରପତି ଏମଏଲ ତାହିଲିୟାନୀ କସାବ ଓକିଲଙ୍କ ଯୁକ୍ତିକୁ ଖାରଜ କରିବା ସହିତ ପୂର୍ବରୁ କାହିଁକି ସରକାରୀ ଓକିଲ ଏଭଳି ସାକ୍ଷୀଙ୍କ ପ୍ରମାଣ ଦେଇନଥିଲେ ବୋଲି ବିରକ୍ତି ପ୍ରକାଶ କରିଛନ୍ତି	0
ତେେବ ୪୫ତମ ମିନିଟରେ ସକିଲ ଅାବାସି ଏବଂ ଏହାର ୨ ମିନିଟ ପରେ ରେହାନ୍‍ ବଟ୍ଟ୍‍ ପାକିସ୍ତାନ ପାଇଁ ୨ଟି ଗୋଲ୍‍ଦେଇ ମ୍ୟାଚ୍‍କୁ ସମାନ ସ୍ଥିତିକୁ ଅାଣିଥିଲେ	1
କେନ୍ଦୁଝରପୁରୀ ଇଂଟରସିଟିରେ ବୋମା ଅାତଙ୍କ	-1
ଏହା କହିଛନ୍ତି ପାକିସ୍ତାନ ପ୍ରଧାନମନ୍ତ୍ରୀ ୟୁସୁଫ ରଜା ଗିଲାନି	0
ସୋମବାର ବାକି ମ୍ୟାଚ୍‍ସବୁ ଖେଳାଯିବା ସହ ଟୁଣ୍ର୍ଣାମେଣ୍ଟ ଉଦ୍‍ଯାପିତ ହେବ	0
୫୫ ରନ୍‍ରେ ୫ଟି ୱିକେଟ ହରାଇ ଦୟନୀୟ ସ୍ଥିତିରେ ଥିବା ଭାରତକୁ କାତ୍ର୍ତିକ ଓ ଅଧିନାୟକ ଧୋନି ଉଦ୍ଧାର କରିଥିଲେ	1
ତାଙ୍କୁ ମ୍ୟାନ୍‍ ଅଫ୍‍ ଦି ମ୍ୟାଚ୍‍ ଏବଂ ଇଂଲଣ୍ଡର ଗ୍ରାଏମ୍‍ ସ୍ୱାନ୍‍ଙ୍କୁ ମ୍ୟାନ୍‍ ଅଫ୍‍ ଦି ସିରିଜ୍‍ ଘୋଷଣା କରା ଯାଇଥିଲା	0
ଏହି ଚାରିଟି ମ୍ୟାଚ୍‍ ଅାୟୋଜନ କରୁଥିବା ଏଏମ୍‍ଅାର୍‍ ଫାଉଣେ୍ଡସନ୍‍ର ଜଣେ ସଦସ୍ୟ ହରଦୀପ ସିଂହ କହିଛନ୍ତି ମାତ୍ର ୧୫ ମିନିଟର ୪ଟି ପ୍ରଦର୍ଶନୀ ମ୍ୟାଚ୍‍ ଖେଳିବା ପାଇଁ ଉପରୋକ୍ତ ସିନିୟର ଖେଳାଳି ୫ କୋଟି ଟଙ୍କା ମାଗୁଛନ୍ତି	0
ବିଶେଷକରି ଅଷେ୍ଟ୍ରଲିଅାର ଫାଷ୍ଟ ବୋଲରମାନେ ଏହି ପରିସ୍ଥିତି ସହ ନିଜକୁ ଖାପ ଖୁଅାଇପାରିନଥିଲେ	0
ବିଚାରପତି ମଦନମୋହନ ଦାସଙ୍କ ଇଜଲାସରେ ଅାଜି ଏହି ମାମଲାର ଶୁଣାଣି ହୋଇଥିଲା	0
ବୁଧବାର ସ୍ଥାନୀୟ ବାରବାଟୀ ଷ୍ଟାଡିୟମରେ ଖେଳାଯାଇଥିବା ଫାଇନାଲ ମ୍ୟାଚରେ କଟକ ଏ ୫ ୱିକେଟରେ ଭୁବନେଶ୍ୱର ଏକୁ ପରାସ୍ତ କରିଛି	1
ଏଠାରେ ଯବାନଙ୍କୁ ସାଧାରଣ ବ୍ୟବସ୍ଥା ଯୋଗାଇବାକୁ ସ୍ଥାନୀୟ ପୁଲିସ ପ୍ରଶାସନ କୁଣ୍ଠିତ ଥିବା ନେଇ ବାରମ୍ବାର ଅଭିଯୋଗ ସତେ୍ତ୍ୱ ରାଜ୍ୟ ସରକାର ଏହାକୁ କଣ୍ର୍ଣପାତ ମଧ୍ୟ କରୁନଥିଲେ ବୋଲି ସେ ଅଭିଯୋଗ କରିଛନ୍ତି	-1
ପୁଣି ପୂର୍ବତନ ଅଧିନାୟକ ମାହେଲା ଜୟବଦ୍ର୍ଧନେ ତାଙ୍କ ଚମକ୍ରାର ବ୍ୟାଟିଂ ଫର୍ମ ଜାରିରଖି ଶତକ ଅର୍ଜନ କରିଥିଲେ	1
ରାଜ୍ୟରେ ନିଖୋଜ ଶିଶୁ ସଂଖ୍ୟା ବୃଦ୍ଧି ଉଦ୍‍ବେଗଜନକ	-1
ପରେ ଇଂଲଣ୍ଡ ଲାଗଲାଗ ୩ଟି ଗୋଲ୍‍ ଦେଇଥିଲା	0
ବୋମାଟି କାନ୍ଥରେ ପିଟି ହୋଇ ପ୍ରଚଣ୍ଡ ଶବ୍ଦ କରି ଫୁଟିଥିଲା	-1
୧୨ ରନ୍‍ରେ ଇଂଲଣ୍ଡ ୩ଟି ୱିକେଟ ହରାଇଥିଲା	-1
ଦ୍ୱିପାକ୍ଷିକ ଅାଲୋଚନା ହେେଲ କାଶ୍ମୀର ଓ ଜଳ ବଣ୍ଟନ ସମେତ କେେତକ ଗୁରୁତ୍ୱପୂଣ୍ର୍ଣ ପ୍ରସଙ୍ଗ ଉପରେ ଉତ୍ତମ କଥାବାତ୍ର୍ତା ହୋଇ ସମାଧାନ ବାହାରିପାରନ୍ତା ବୋଲି ଗିଲାନି ଅାଶାପ୍ରକାଶ କରିଛନ୍ତି	1
ଏଥିରେ ବିଭିନ୍ନ ସରକାରୀ ଅଧିକାରୀ ଓ ସେ୍ୱଚ୍ଛାସେବୀ ଅନୁଷ୍ଠାନର କର୍ମକତ୍ର୍ତା ଯୋଗଦେଇ ନିଜର ବକ୍ତବ୍ୟ ରଖିଥିଲେ	0
ତେେବ ସେ ଯାହାହେଉନା କାହିଁକି ନେତାଙ୍କର ଏଭଳି ବୁଦ୍ଧିକୁ ସହରବାସୀ ସାବାସ୍‍ ନଦେଇ ରହିପାରୁ ନାହଁାନ୍ତି	1
ବନ୍ଧୁପରିଜନଙ୍କ ଘରକୁ ଯାଇ ଖୋଜାଖୋଜି କରିଥିଲେ ମଧ୍ୟ ଶିଶୁର ସନ୍ଧାନ ମିଳିନଥିଲା	-1
ମେଘାଳୟ ଲୋକସଂଖ୍ୟାର ୭୨ ପ୍ରତିଶତ ହେଉଛନ୍ତି ଖ୍ରୀଷ୍ଟ ଧର୍ମାବଲମ୍ବୀ	0
ଅନ୍ୟ ୬ଟି ଦେଶର କ୍ରିକେଟ ବୋର୍ଡର ପ୍ରତିକ୍ରିୟାକୁ ଅାମେ ଅପେକ୍ଷା କରିଛୁ	-1
ଫଳରେ ଟେ୍ରନଟିକୁ ଅାଉ ଅାଗକୁ ଯିବାକୁ ଅନୁମତି ଦିଅାଯାଇନଥିଲା	0
ଗୁଳି ସରିଯିବାରୁ ପ୍ରକାଶ ବାଇକ୍‍ ଛାଡି ଘଟଣାସ୍ଥଳରୁ ଫେରାର ହୋଇଯାଇଥିଲେ	0
ସେ ୧୫୯ ବଲ୍‍ରୁ ୩ଟି ଛକା ଓ ୧୯ଟି ଚୌକା ସହ ୧୭୪ ରନ୍‍ରେ ଅପରାଜିତ ରହିଥିଲେ	1
ଟୁଣ୍ର୍ଣାମେଣ୍ଟରେ ତାଙ୍କର ଏହା ଦ୍ୱିତୀୟ ବ୍ୟକ୍ତିଗତ ସ୍ୱଣ୍ର୍ଣପଦକ	0
ଓପ୍‍ନିଂ ଯୋଡ଼ିରେ ଜୟବଦ୍ର୍ଧନେତରଙ୍ଗା ଓପ୍‍ନିଂ ଯୋଡ଼ିରେ ୨୧୩ ରନ୍‍ କରିଥିଲେ	0
ଶେଷ ଦିନିକିଅାରୁ ସଚିନ୍‍ ଓ ସେହ୍ୱାଗଙ୍କୁ ବିଶ୍ରାମ ବିଜୟ ଓ ରୋହିତ ସାମିଲ	1
ବ୍ୟାଟିଂରେ ଶ୍ରୀଲଙ୍କା ନିୟମିତା ଦେଖାଇଥିବାରୁ ଏହା କାଲିର ମ୍ୟାଚ୍‍ରେ ସାମାନ୍ୟ ଅାଗରେ ରହିଛି	0
ସମସ୍ତଙ୍କୁ ସୁରକ୍ଷିତ ଭାବେ ଉଦ୍ଧାର କରାଯାଇଥିବାବେେଳ ଜଣଙ୍କର ପତ୍ତା ମିଳିନାହିଁ	-1
ମିଡିଅା ଫିରୋଜୀର ଅଧିନାୟକ ସୁଶାନ୍ତ ମହାନ୍ତିଙ୍କ ସଂଯୋଜନାରେ ଅାୟୋଜିତ ପୁରସ୍କାର ବିତରଣ ଉତ୍ସବରେ ଶ୍ରୀ ବେେହରା ପ୍ରତିବର୍ଷ ଫେବୃୟାରୀ ୨୧ରେ ମିଡିଅା କପ୍‍ର ଅାୟୋଜନ କରାଯାଉ ବୋଲି ପ୍ରସ୍ତାବ ଦେଇଥିଲେ	0
୧୪୯ ରନ୍‍ର ବିଜୟଲକ୍ଷ୍ୟ ନେଇ ପଡ଼ିଅାକୁ ଓହ୍ଲାଇଥିବା ପାକିସ୍ତାନ ପ୍ରଥମ ଓଭରରେ ୨ ଓପ୍‍ନରଙ୍କୁ ହରାଇଥିଲା	0
ତେେବ ଭୁଲ ବାଟରେ ପରିଚାଳିତ ହେଉଥିବା କେେତାଟି ସ୍କୁଲ ବିରୋଧରେ ସରକାର କାର୍ଯ୍ୟାନୁଷ୍ଠାନ ଗ୍ରହଣ କରିଛନ୍ତି ସେ ସଂକ୍ରାନ୍ତରେ କୌଣସି ତଥ୍ୟ ବିଭାଗ ଦେଇନାହିଁ	-1
କେନ୍ଦୁଝରତା ୧୮ା୨ନିପ୍ରକେନ୍ଦୁଝର ଷ୍ଟାଡିୟମଠାରେ ବୁଧବାର ଠାରୁ ଅାରମ୍ଭ ହୋଇଥିବା ରାଜ୍ୟସ୍ତରୀୟ ପଲ୍ଲିଶ୍ରୀ ମେଳାର ମୁଖ୍ୟ ଅାକର୍ଷଣ ବାଟହରିଚନ୍ଦନପୁରର ଟେରାକଟା ହୋଇଛି	0
ଛଅ ମାସ ପରେ ପିଚୁ ଉଠିଗଲା	0
ମୁରଲୀ ବିଜୟ ପୁଣି ବିଫଳ ହୋଇ ୧ ବିରାଟ କୋହ୍‍ଲି ୯ ରୋହିତ ଶର୍ମା ୧୦ ସୁରେଶ ୈରନା ୦ ଓ ଶିଖର ଧାୱନ ୧୭ ରନ୍‍କରି ଅାଉଟ ହେବା ବେଳକୁ ଭାରତର ସେ୍କାର ଥିଲା ୫ ୱିକେଟରେ ୫୫ ରନ୍‍	0
ପିଟି ଉଷା ଅର୍ଜୁନ ଓ ଖେଳରତ୍ନ ପୁରସ୍କାର ମନୋନୟନ କମିଟି ମୁଖ୍ୟ	1
୧୬୭ ରନରେ ମ୍ୟାକ୍ସୱେଲ ଅାଉଟ ହେବା ସମୟରେ ଦଳ ବିଜୟ ପାଇଁ ହାତରେ ୬ଟି ୱିକେଟ ଥାଇ ୪୨ ଓଭରରେ ଅାଉ ୩୯ ରନ ଅାବଶ୍ୟକ କରୁଥିଲା	0
ଅାଜି ବଡି ଭୋରରୁ ବରଗଡ ଭିଜିଲାନ୍ସ ଡିଏସପି ଯଦୁନାଥ ହାଂସଦାଙ୍କ ନେତୃତ୍ୱରେ ବାଲେଶ୍ୱର ଭିଜିଲାନ୍ସ ଇନ୍ସପେକ୍ଟର ସରୋଜ ସାମଲ ଓ ଅାଦିତ୍ୟ ପ୍ରତିହାରୀ ସଦଳବଳ ଯନ୍ତ୍ରୀ ଶ୍ରୀ ମହାପାତ୍ରଙ୍କ ବେଲପାହାଡସ୍ଥିତ ବାସଭବନରେ ଚଢଉ କରିଥିଲେ	-1
ତେେବ ବିସେ୍ଫାରକ ବ୍ୟାଟସମ୍ୟାନ ବୀରେନ୍ଦ୍ର ସେହ୍ୱାଗଙ୍କ ପାଇଁ ସେ କିଛି ଖାସ୍‍ ରଣନୀତି ପ୍ରସ୍ତୁତ କରିଛନ୍ତି କି ବୋଲି ପ୍ରଶ୍ନ ହେବାରୁ ସାଙ୍ଗାକାରା କହିଛନ୍ତି ବିଶ୍ୱର ଯେ କୌଣସି ଦଳର ଅଧିନାୟକ ପ୍ରଥମ ପର୍ଯ୍ୟାୟରେ ସେହ୍ୱାଗଙ୍କ ୱିକେଟର ପତନକୁ ସ୍ୱାଗତ କରିବେ	1
ଅାଜି ରାତ୍ର ପ୍ରାୟ ୯ଟାବେେଳ ଜଣେ ଯୁବକଙ୍କ ଗୁଳିମାଡ଼ରେ ୈବଦ୍ୟନାଥପୁର ଥାନାର ଜଣେ ହୋମ୍‍ ଗାର୍ଡ଼ ଗୁରୁତରଭାବେ ଅାହତ ହୋଇଛନ୍ତି	-1
ଏହି ଇଭେଣ୍ଟର ରୌପ୍ୟପଦକ ମଧ୍ୟ ଭାରତକୁ ମିଳିଛି	0
ବିଧାୟକ ଶ୍ରୀ ସାହୁ ସତ୍ୟପାଠରେ ତାଙ୍କ ନାମରେ ଖୋଦ୍ର୍ଧା ଏସଡ଼ିଜେଏମଙ୍କ କୋର୍ଟରେ ଚାଲିଥିବା ଫୌଜଦାରୀ ମାମଲା ସଂପର୍କରେ ତଥ୍ୟ ଲୁଚାଇ ଥିବା ଅଭିଯୋଗ ହୋଇଥିଲା	0
ନେତାଙ୍କ ବୁଦ୍ଧିକୁ ସାବାସ୍‍	1
ପାକିସ୍ତାନ ପାଇଁ ୟାସିର ଅାରାଫତ୍‍ ୩ଟି ୱିକେଟ ନେଇଥିଲେ	0
ଏହି ବିଜୟ ଫଳରେ ଭାରତ ଟେଷ୍ଟ ସିରିଜ୍‍କୁ ୧୧ ସ୍ତରକୁ ଅାଣି ଅାଇସିସି ଟେଷ୍ଟ ମାନ୍ୟତାରେ ଏକ ନମ୍ବର ସ୍ଥାନ ବଜାୟ ରଖିବାକୁ ସକ୍ଷମ ହୋଇଛି	1
ଦ୍ୱିତୀୟ ମ୍ୟାଚରେ ୫ମ ମିନିଟରେ ସେକ ଜବାରଙ୍କ ଏକମାତ୍ର ଗୋଲ ସହାୟତାରେ ଜୟଦୁର୍ଗା କ୍ଲବ ୧୦ ଗୋଲରେ ଶକ୍ତିଶାଳୀ ଓଡିଶା ପୁଲିସକୁ ପରାସ୍ତ କରିଛି	1
୪୩ ଓଭରରେ କାଲିସ୍‍ଙ୍କର ସଂଘର୍ଷପୂଣ୍ର୍ଣ ଇନିଂସର ଅନ୍ତଃ ଘଟିଥିଲା	0
ନିରାପତ୍ତା ଅାଳରେ ନୁ୍ୟଜିଲାଣ୍ଡ ଷ୍ଟ୍ରାଇକର ବିଶ୍ୱକପ ହକିରୁ ଓହରିଲେ ଭାରତ କହିଲା ବିପଦ ନାହିଁ	0
ସଚିନ ଦିନିକିଅା ମାନ୍ୟତାରେ ୩ୟ	0
ଏହି ଘଟଣାରେ ଉକ୍ତ ନେତାମାନଙ୍କ ବିରୋଧରେ କୌଣସି କାର୍ଯ୍ୟାନୁଷ୍ଠାନ ଗ୍ରହଣ କରିଛନ୍ତି କି ନାହିଁ ତାହା ଜଣାଇବାକୁ ବମେ୍ବ ହାଇକୋର୍ଟ ରାଜ୍ୟ ସରକାରଙ୍କଠାରୁ ଉତ୍ତର ଲୋଡିଥିଲେ	-1
ମାନବିକ ଅଧିକାର ଉଲ୍ଲଂଘନ ଓ ପରିବେଶ ପ୍ରସଙ୍ଗ ଯୋଗୁଁ ବେଦାନ୍ତରୁ ଏହି ତିନିଟି ସଂସ୍ଥା ନିଜ ନିଜର ଅଂଶଧନ ପ୍ରତ୍ୟାହାର କରିନେଇଥିବା କହିଛନ୍ତି	-1
ଟ୍ରଟ୍‍ ଅଦ୍ର୍ଧଶତକ ହାସଲ କରିବା ସହ ୧୧ଟି ଚୌକା ସହ ୫୮ ରନ୍‍ରେ ଅାଉଟ ହୋଇଥିଲେ	1
ଦେଶବିଦେଶରେ ଓଡ଼ିଶୀ ନୃତ୍ୟ ପରିବେଷଣ କରି ସଫଳତା ହାସଲ କରିଥିଲେ	1
ବୋଲରଙ୍କ ଉପରେ ଅସନେ୍ତାଷ ପ୍ରକାଶ କଲେ ଧୋନି	-1
ସରକାରଙ୍କ ଏହି ଯୋଜନା କେେତଦୂର ସଫଳ ହେବ ତାହା ଅାଗାମୀ ସମୟ ହିଁ କହିବ ବୋଲି ଜଣାପଡିଛି	0
ଶ୍ରୀ ମହାନ୍ତିଙ୍କୁ ସାହିତ୍ୟ ଏକାଡ଼େମୀ ପୁରସ୍କାର ମିଳିଥିବାରୁ ଦିଲ୍ଲୀର ଓଡ଼ିଅାମାନେ ନିଜକୁ ଧନ୍ୟ ମନେକରୁଛନ୍ତି ବୋଲି ଶ୍ରୀ ନାଥ ସୂଚାଇଥିଲେ	1
ଗୋଟିଏ ସ୍ୱଣ୍ର୍ଣପଦକ ପାଇଥିବା ଇଂଲଣ୍ଡ ୨ୟ ସ୍ଥାନରେ ରହିଛି	0
ମହମ୍ମଦ ସାମିଙ୍କ ବଦଳରେ ଉମେଶ ଯାଦବ ଏବଂ କଣ୍ର୍ଣ ଶର୍ମାଙ୍କ ସ୍ଥାନରେ ରବିଚନ୍ଦ୍ରନ ଅଶ୍ୱିନଙ୍କୁ ଚୂଡାନ୍ତ ଏକାଦଶରେ ସାମିଲ କରାଯାଇଛି	0
ଦଳ ପକ୍ଷରୁ ରାମପାଲ ଓ ପୋଲାର୍ଡ ୨ଟି ଲେଖାଏଁ ୱିକେଟ ଅକ୍ତିଅାର କରିଥିବାବେେଳ ସାମି ଗୋଟିଏ ୱିକେଟ ପାଇଥିଲେ	0
ଅଧିନାୟକ ଅାଞେ୍ଜଲୋ ମାଥୁ୍ୟସ୍‍ ୨୯ ବଲ୍‍ରୁ ଗୋଟିଏ ଛକା ଓ ୪ଟି ଚୌକା ସହ ୪୪ ରନ୍‍ରେ ଅପରାଜିତ ଥିଲେ	1
ତେେବ ପାକିସ୍ତାନ ପ୍ରାୟୋଜିତ ଏଭଳି ଅାକ୍ରମଣକୁ ଭାରତ ଏବେ ମୁକାବିଲା କରିବାକୁ ପ୍ରସ୍ତୁତ ରହିଛି କି ବୋଲି ସେନା ପ୍ରଶ୍ନ କରିଛି	0
ବିସେ୍ଫାରଣରେ ବିପୁଳ ମାତ୍ରାରେ ବିସେ୍ଫାରକ ବ୍ୟବହାର କରାଯାଇଥିଲା	1
ବୋମା କିମ୍ବା ବାଣ ଯୋଗୁଁ ଏହି ବିସେ୍ପାରଣ ଘଟିଛି ତାହାକୁ ନେଇ ପୁଲିସ ସନେ୍ଦହରେ ପଡିଛି	-1
ପରେ ଶ୍ରୀ ବିଶ୍ୱାଳଙ୍କୁ ଗିରଫ କରାଯାଇଥିଲା	-1
୬୫ ମିନିଟରେ ଗୋଅା ଗୋଟିଏ ଗୋଲ୍‍ ସୁଝାଇ ପାରିଥିଲା	0
ତଥାପି ଫାଇନାଲ ମ୍ୟାଚ୍‍ରେ ତାଙ୍କୁ ଅାଉ ଏକ ସୁଯୋଗ ମିଳିବା ନିଶ୍ଚିତ	1
ମହିଳା ୨୫ ମିଟର ପିସ୍ତଲ ଇଭେଣ୍ଟରେ ଭାରତକୁ ପ୍ରଥମ ୨ଟି ସ୍ଥାନ ମିଳିଛି	0
ପାକିସ୍ତାନ ପକ୍ଷରୁ ସଇଦ ଅାଜମଲ ଓ ସହିଦ ଅାଫ୍ରିଦି ୨ଟି ଲେଖାଏଁ ୱିକେଟ ଅକ୍ତିଅାର କରିଥିଲେ	0
ସମୟାନୁସାରେ ନୋଟାରୀ ସାର୍ଟିଫିକେଟ ନବୀକରଣ କରାଯାଉଥିଲା	0
୨ ସପ୍ରରାଜ୍ୟ ଦୁର୍ନୀତି ନିବାରଣ ବିଭାଗ ଦୁର୍ନୀତିଖୋର ସରକାରୀ ଅଧିକାରୀ ଓ କର୍ମଚାରୀଙ୍କ ପିଛା ଛାଡୁନି	-1
କେନ୍ଦ୍ରୀୟ ସୁରକ୍ଷା ବଳଙ୍କୁ ରାଜ୍ୟ ସରକାର ଭୁଲ୍‍ବାଟରେ ବ୍ୟବହାର ଓ ପ୍ରୟୋଗ କରୁଛନ୍ତି ବୋଲି ସେ କହିଛନ୍ତି	-1
ଏହି ଯୋଜନା କାର୍ଯ୍ୟକାରୀ କରାଗଲେ ଦେଶରେ ପ୍ରତିବର୍ଷ ନିଦ୍ର୍ଧିଷ୍ଟ ବିଭାଗରେ ସ୍ୱତନ୍ତ୍ର ତାଲିମପ୍ରାପ୍ତ ୫୦୦୦ ଅଧିକ ଡାକ୍ତର ଉପଲବ୍ଧ ହେେବ	1
ହୋପ୍‍ସଙ୍କୁ ମ୍ୟାନ୍‍ ଅଫ୍‍ ଦି ମ୍ୟାଚ୍‍ ବିବେଚିତ କରାଯାଇଥିବାବେେଳ ରିକି ପଣ୍ଟିଂଙ୍କୁ ମ୍ୟାନ ଅଫ୍‍ ଦି ସିରିଜ୍‍ ବିବେଚିତ କରାଯାଇଛି	1
ଏହାପରେ କିଛି ଲୋକ ଗୁଳିବର୍ଷଣ କରିଥିଲେ	-1
୨ଟି ଟେ୍ୱଣ୍ଟି୨୦ରେ ଭାରତ ପାଇଁ ଓପନ୍‍ କରିଥିଲି ତେଣୁ ଏହା ମୋ ପାଇଁ ନୂଅା ଅଭିଜ୍ଞତା ନଥିଲା	0
ପୀଡ଼ିତଙ୍କ ପାଇଁ ପାଣ୍ଠି ଯୋଗାଡ଼ ଉଦେ୍ଧଶ୍ୟରେ ଏକ ଚ୍ୟାରିଟି ହକି ମ୍ୟାଚ୍‍ର ଅାୟୋଜକ ଅଭିଯୋଗ କରିଛନ୍ତି ଯେ ଏହି ମ୍ୟାଚ୍‍ ଖେଳିବା ପାଇଁ ଦଳର ଅଧିନାୟକ ରାଜପାଲ ସିଂହ ପ୍ରଭଜେ୍ୟାତ ସିଂହ ଓ ଦୀପକ ଠାକୁରଙ୍କ ପରି ସିନିୟର ଖେଳାଳି ୫ କୋଟି ଟଙ୍କା ଦାବି କରୁଛନ୍ତି	-1
ତେେବ ସେଠାରେ ଉପସ୍ଥିତ ଥିବା ଯବାନ ଦୌଡ଼ି ଅାସିଥିଲେ ମଧ୍ୟ ରକ୍ଷା କରିପାରିନଥିଲେ	-1
ଏହାକୁ କୋର୍ଟ ଏକ ଜନସ୍ୱାର୍ଥ ମାମଲା ଭାବେ ଗ୍ରହଣ କରି ରାଜ୍ୟଠାରୁ ଉତ୍ତର ଲୋଡିଥିଲେ	0
ଅବଶ୍ୟ ଅବସର ଗ୍ରହଣ ପରେ ସାକ୍ଷୀଙ୍କ ପିତା ଡେରାଡୁନ ଚାଲିଅାସିଥିଲେ	0
ଦିନିକିଅା ଦ୍ୱିଶତକ ପାଇଁ ସଚିନଙ୍କୁ ସୋବର୍ସଙ୍କ ଅଭିନନ୍ଦନ	1
ପରେଶ ପଟେଲଙ୍କୁ ଅତିଥି କଲ୍ୟାଣ ରାୟଚୌଧୁରୀ ମ୍ୟାନ୍‍ ଅଫ୍‍ ଦି ମ୍ୟାଚ୍‍ ପୁରସ୍କାର ପ୍ରଦାନ କରିଥିଲେ	1
